NZ_AZLN01000001.1_176	GCF_000762245.1	F1982_1
NZ_CM002918.1_1562	GCF_000762955.1	F0973_1
NZ_KN234831.1_1804	GCF_000764285.1	F0973_1
NZ_JRTS01000174.1_12	GCF_000765455.1	F1245_3
NZ_KN234831.1_1653	GCF_000764285.1	F1032_1
NZ_AZLN01000006.1_62	GCF_000762245.1	F3032_1
NZ_CM002918.1_1400	GCF_000762955.1	F1245_3
NZ_AZLN01000005.1_60	GCF_000762245.1	F2623_1
NZ_KN234831.1_1968	GCF_000764285.1	F1245_3
NZ_JRTS01000124.1_2	GCF_000765455.1	F3249_1
NZ_AZLN01000003.1_225	GCF_000762245.1	F1245_3
NZ_AZLN01000023.1_11	GCF_000762245.1	F0973_1
NZ_KN234831.1_249	GCF_000764285.1	F3032_1
NZ_CM002918.1_9	GCF_000762955.1	F3032_1
NZ_JRTS01000135.1_7	GCF_000765455.1	F2777_1
NZ_JRTS01000030.1_28	GCF_000765455.1	F3304_1
NZ_KN234831.1_2454	GCF_000764285.1	F3304_1
NZ_CM002918.1_834	GCF_000762955.1	F3304_1
NZ_CM002918.1_2242	GCF_000762955.1	F2777_1
NZ_KN234831.1_1049	GCF_000764285.1	F2777_1
NZ_JRTS01000085.1_4	GCF_000765455.1	F0683_1
NZ_AZLN01000003.1_181	GCF_000762245.1	F2855_1
NZ_CM002918.1_400	GCF_000762955.1	F2855_1
NZ_AZLN01000031.1_35	GCF_000762245.1	F1891_1
NZ_AZLN01000034.1_36	GCF_000762245.1	F3304_1
NZ_KN234831.1_2913	GCF_000764285.1	F2855_1
NZ_CM002918.1_1717	GCF_000762955.1	F3249_1
NZ_AZLN01000034.1_10	GCF_000762245.1	F0322_1
NZ_KN234831.1_1652	GCF_000764285.1	F3249_1
NZ_JRTS01000191.1_25	GCF_000765455.1	F3032_1
NZ_AZLN01000003.1_25	GCF_000762245.1	F2646_1
NZ_JRTS01000023.1_26	GCF_000765455.1	F2855_1
NZ_AZLN01000030.1_79	GCF_000762245.1	F2777_1
NZ_AZLN01000034.1_46	GCF_000762245.1	F2809_1
NZ_AZLN01000008.1_86	GCF_000762245.1	F2992_1
NZ_AZLN01000012.1_21	GCF_000762245.1	F2072_1
NZ_KN234831.1_2886	GCF_000764285.1	F3152_1
NZ_CM002918.1_428	GCF_000762955.1	F3152_1
NZ_KN234831.1_1429	GCF_000764285.1	F1052_1
NZ_CM002918.1_1901	GCF_000762955.1	F0185_1
NZ_CM002918.1_1878	GCF_000762955.1	F1052_1
NZ_KN234831.1_1406	GCF_000764285.1	F0185_1
NZ_CM002918.1_1070	GCF_000762955.1	F0322_1
NZ_KN234831.1_2265	GCF_000764285.1	F0322_1
NZ_JRTS01000072.1_3	GCF_000765455.1	F0322_1
NZ_AZLN01000003.1_328	GCF_000762245.1	F2635_1
NZ_JRTS01000029.1_2	GCF_000765455.1	F3152_1
NZ_AZLN01000008.1_37	GCF_000762245.1	F3249_1
NZ_AZLN01000027.1_7	GCF_000762245.1	F3152_1
NZ_JRTS01000037.1_2	GCF_000765455.1	F2646_1
NZ_JRTS01000123.1_9	GCF_000765455.1	F1982_1
NZ_AZLN01000034.1_48	GCF_000762245.1	F1916_1
NZ_JRTS01000030.1_15	GCF_000765455.1	F1916_1
NZ_KN234831.1_1671	GCF_000764285.1	F1982_1
NZ_CM002918.1_1698	GCF_000762955.1	F1982_1
NZ_KN234831.1_2747	GCF_000764285.1	F2646_1
NZ_CM002918.1_558	GCF_000762955.1	F2646_1
NZ_KN234831.1_2854	GCF_000764285.1	F1891_1
NZ_CM002918.1_458	GCF_000762955.1	F1891_1
NZ_JRTS01000038.1_3	GCF_000765455.1	F1416_1
NZ_JRTS01000086.1_16	GCF_000765455.1	F1561_1
NZ_CM002918.1_1773	GCF_000762955.1	F1561_1
NZ_AZLN01000030.1_110	GCF_000762245.1	F1416_1
NZ_KN234831.1_1541	GCF_000764285.1	F1561_1
NZ_AZLN01000023.1_4	GCF_000762245.1	F0372_1
NZ_JRTS01000105.1_25	GCF_000765455.1	F0372_1
NZ_AZLN01000034.1_55	GCF_000762245.1	F0537_1
NZ_AZLN01000005.1_59	GCF_000762245.1	F1561_1
NZ_AZLN01000023.1_24	GCF_000762245.1	F2178_1
NZ_KN234831.1_1404	GCF_000764285.1	F1416_1
NZ_JRTS01000165.1_11	GCF_000765455.1	F2610_1
NZ_CM002918.1_1903	GCF_000762955.1	F1416_1
NZ_CM002918.1_1373	GCF_000762955.1	F0329_1
NZ_KN234831.1_1997	GCF_000764285.1	F0329_1
NZ_KN234831.1_2473	GCF_000764285.1	F0537_1
NZ_CM002918.1_1847	GCF_000762955.1	F2178_1
NZ_JRTS01000043.1_4	GCF_000765455.1	F2901_1
NZ_KN234831.1_1466	GCF_000764285.1	F2178_1
NZ_CM002918.1_815	GCF_000762955.1	F0537_1
NZ_KN234831.1_2466	GCF_000764285.1	F1916_1
NZ_CM002918.1_822	GCF_000762955.1	F1916_1
NZ_JRTS01000030.1_8	GCF_000765455.1	F0537_1
NZ_KN234831.1_2415	GCF_000764285.1	F3139_1
NZ_CM002918.1_873	GCF_000762955.1	F3139_1
NZ_JRTS01000098.1_5	GCF_000765455.1	F3139_1
NZ_JRTS01000123.1_10	GCF_000765455.1	F0001_1
NZ_KN234831.1_1792	GCF_000764285.1	F0372_1
NZ_CM002918.1_1574	GCF_000762955.1	F0372_1
NZ_JRTS01000124.1_54	GCF_000765455.1	F3118_1
NZ_JRTS01000124.1_9	GCF_000765455.1	F0329_1
NZ_JRTS01000038.1_5	GCF_000765455.1	F0185_1
NZ_AZLN01000005.1_32	GCF_000762245.1	F1052_1
NZ_JRTS01000191.1_23	GCF_000765455.1	F1140_1
NZ_AZLN01000001.1_165	GCF_000762245.1	F3139_1
NZ_JRTS01000139.1_7	GCF_000765455.1	F2992_1
NZ_JRTS01000033.1_20	GCF_000765455.1	F2561_1
NZ_CM002918.1_1699	GCF_000762955.1	F0001_1
NZ_KN234831.1_1670	GCF_000764285.1	F0001_1
NZ_KN234831.1_251	GCF_000764285.1	F1140_1
NZ_CM002918.1_1334	GCF_000762955.1	F3118_1
NZ_KN234831.1_2036	GCF_000764285.1	F3118_1
NZ_CM002918.1_7	GCF_000762955.1	F1140_1
NZ_AZLN01000005.1_64	GCF_000762245.1	F1053_1
NZ_CM002918.1_908	GCF_000762955.1	F2635_1
NZ_KN234831.1_2382	GCF_000764285.1	F2635_1
NZ_AZLN01000031.1_34	GCF_000762245.1	F0211_1
NZ_JRTS01000056.1_13	GCF_000765455.1	F2635_1
NZ_AZLN01000008.1_50	GCF_000762245.1	F0124_1
NZ_JRTS01000078.1_5	GCF_000765455.1	F1052_1
NZ_AZLN01000008.1_101	GCF_000762245.1	F1379_1
NZ_AZLN01000007.1_60	GCF_000762245.1	F2728_1
NZ_JRTS01000124.1_11	GCF_000765455.1	F2072_1
NZ_JRTS01000124.1_55	GCF_000765455.1	F0124_1
NZ_AZLN01000008.1_45	GCF_000762245.1	F0719_1
NZ_AZLN01000003.1_34	GCF_000762245.1	F2561_1
NZ_KN234831.1_2165	GCF_000764285.1	F1379_1
NZ_AZLN01000031.1_24	GCF_000762245.1	F2991_1
NZ_CM002918.1_1172	GCF_000762955.1	F1379_1
NZ_CM002918.1_1431	GCF_000762955.1	F2991_1
NZ_AZLN01000029.1_54	GCF_000762245.1	F0329_1
NZ_JRTS01000085.1_13	GCF_000765455.1	F2005_1
NZ_KN234831.1_1936	GCF_000764285.1	F2991_1
NZ_JRTS01000042.1_2	GCF_000765455.1	F2728_1
NZ_JRTS01000030.1_40	GCF_000765455.1	F2991_1
NZ_JRTS01000145.1_18	GCF_000765455.1	F1379_1
NZ_JRTS01000145.1_5	GCF_000765455.1	F2335_5
NZ_CM002918.1_824	GCF_000762955.1	F2809_1
NZ_KN234831.1_2464	GCF_000764285.1	F2809_1
NZ_AZLN01000003.1_257	GCF_000762245.1	F2335_5
NZ_KN234831.1_2471	GCF_000764285.1	F1987_1
NZ_CM002918.1_817	GCF_000762955.1	F1987_1
NZ_KN234831.1_1409	GCF_000764285.1	F2335_2
NZ_CM002918.1_1898	GCF_000762955.1	F2335_2
NZ_JRTS01000030.1_10	GCF_000765455.1	F1987_1
NZ_CM002918.1_1908	GCF_000762955.1	F1053_1
NZ_KN234831.1_1399	GCF_000764285.1	F1053_1
NZ_KN234831.1_2038	GCF_000764285.1	F0124_1
NZ_CM002918.1_1332	GCF_000762955.1	F0124_1
NZ_AZLN01000030.1_137	GCF_000762245.1	F1801_1
NZ_AZLN01000034.1_53	GCF_000762245.1	F1987_1
NZ_AZLN01000003.1_336	GCF_000762245.1	F2335_2
NZ_AZLN01000030.1_52	GCF_000762245.1	F2005_1
NZ_CM002918.1_460	GCF_000762955.1	F0211_1
NZ_KN234831.1_1124	GCF_000764285.1	F2335_5
NZ_KN234831.1_2852	GCF_000764285.1	F0211_1
NZ_CM002918.1_2172	GCF_000762955.1	F2335_5
NZ_AZLN01000003.1_272	GCF_000762245.1	F0674_1
NZ_CM002918.1_1814	GCF_000762955.1	F2005_1
NZ_KN234831.1_1500	GCF_000764285.1	F2005_1
NZ_AZLN01000007.1_76	GCF_000762245.1	F3168_1
NZ_AZLN01000030.1_85	GCF_000762245.1	F0683_1
NZ_JRTS01000191.1_15	GCF_000765455.1	F2505_1
NZ_AZLN01000003.1_284	GCF_000762245.1	F2901_1
NZ_AZLN01000030.1_108	GCF_000762245.1	F0185_1
NZ_AZLN01000012.1_12	GCF_000762245.1	F1945_1
NZ_AZLN01000034.1_58	GCF_000762245.1	F0574_1
NZ_JRTS01000038.1_7	GCF_000765455.1	F2335_2
NZ_CM002918.1_643	GCF_000762955.1	F2901_1
NZ_KN234831.1_2655	GCF_000764285.1	F2901_1
NZ_CM002918.1_539	GCF_000762955.1	F2561_1
NZ_KN234831.1_2766	GCF_000764285.1	F2561_1
NZ_AZLN01000005.1_98	GCF_000762245.1	F3031_1
NZ_CM002918.1_1371	GCF_000762955.1	F2072_1
NZ_JRTS01000030.1_5	GCF_000765455.1	F0574_1
NZ_KN234831.1_1999	GCF_000764285.1	F2072_1
NZ_KN234831.1_258	GCF_000764285.1	F2505_1
NZ_CM002918.1_3031	GCF_000762955.1	F2505_1
NZ_KN234831.1_2221	GCF_000764285.1	F0923_1
NZ_JRTS01000029.1_13	GCF_000765455.1	F0211_1
NZ_CM002918.1_1111	GCF_000762955.1	F0923_1
NZ_AZLN01000001.1_175	GCF_000762245.1	F0001_1
NZ_JRTS01000029.1_5	GCF_000765455.1	F0674_1
NZ_JRTS01000033.1_11	GCF_000765455.1	F1783_1
NZ_AZLN01000005.1_16	GCF_000762245.1	F2454_1
NZ_CM002918.1_1696	GCF_000762955.1	F3282_1
NZ_CM002918.1_812	GCF_000762955.1	F0574_1
NZ_KN234831.1_2476	GCF_000764285.1	F0574_1
NZ_CM002918.1_1283	GCF_000762955.1	F1984_1
NZ_AZLN01000008.1_92	GCF_000762245.1	F1984_1
NZ_KN234831.1_2877	GCF_000764285.1	F0674_1
NZ_KN234831.1_2087	GCF_000764285.1	F1984_1
NZ_KN234831.1_1673	GCF_000764285.1	F3282_1
NZ_JRTS01000040.1_1	GCF_000765455.1	F1957_1
NZ_AZLN01000008.1_49	GCF_000762245.1	F3118_1
NZ_JRTS01000124.1_51	GCF_000765455.1	F1945_2
NZ_CM002918.1_436	GCF_000762955.1	F0674_1
NZ_JRTS01000124.1_29	GCF_000765455.1	F1945_1
NZ_JRTS01000140.1_1	GCF_000765455.1	F1984_1
NZ_AZLN01000006.1_50	GCF_000762245.1	F2505_1
NZ_AZLN01000003.1_44	GCF_000762245.1	F1783_1
NZ_KN234831.1_2781	GCF_000764285.1	F1783_1
NZ_JRTS01000124.1_6	GCF_000765455.1	F0656_1
NZ_CM002918.1_524	GCF_000762955.1	F1783_1
NZ_JRTS01000039.1_1	GCF_000765455.1	F0923_1
NZ_JRTS01000124.1_50	GCF_000765455.1	F2454_1
NZ_KN234831.1_529	GCF_000764285.1	F2560_1
NZ_JRTS01000123.1_7	GCF_000765455.1	F3282_1
NZ_CM002918.1_2748	GCF_000762955.1	F2560_1
NZ_JRTS01000140.1_8	GCF_000765455.1	F2042_1
NZ_JRTS01000019.1_7	GCF_000765455.1	F2560_1
NZ_KN234831.1_2007	GCF_000764285.1	F1945_1
NZ_CM002918.1_1363	GCF_000762955.1	F1945_1
NZ_AZLN01000006.1_60	GCF_000762245.1	F1140_1
NZ_CM002918.1_818	GCF_000762955.1	F2875_1
NZ_AZLN01000034.1_32	GCF_000762245.1	F1633_1
NZ_KN234831.1_2470	GCF_000764285.1	F2875_1
NZ_AZLN01000034.1_123	GCF_000762245.1	F2560_1
NZ_JRTS01000030.1_22	GCF_000765455.1	F0378_1
NZ_AZLN01000001.1_178	GCF_000762245.1	F3282_1
NZ_JRTS01000030.1_30	GCF_000765455.1	F1517_1
NZ_JRTS01000030.1_11	GCF_000765455.1	F2875_1
NZ_AZLN01000006.1_67	GCF_000762245.1	F1824_1
NZ_KN234831.1_2100	GCF_000764285.1	F2000_1
NZ_JRTS01000037.1_8	GCF_000765455.1	F1053_1
NZ_CM002918.1_1270	GCF_000762955.1	F2000_1
NZ_AZLN01000004.1_39	GCF_000762245.1	F1051_1
NZ_KN234831.1_2032	GCF_000764285.1	F2454_1
NZ_AZLN01000034.1_42	GCF_000762245.1	F0378_1
NZ_KN234831.1_1418	GCF_000764285.1	F2728_1
NZ_CM002918.1_1889	GCF_000762955.1	F2728_1
NZ_KN234831.1_2033	GCF_000764285.1	F1945_2
NZ_CM002918.1_1338	GCF_000762955.1	F2454_1
NZ_CM002918.1_1337	GCF_000762955.1	F1945_2
NZ_AZLN01000008.1_150	GCF_000762245.1	F0923_1
NZ_CM002918.1_828	GCF_000762955.1	F0378_1
NZ_KN234831.1_2460	GCF_000764285.1	F0378_1
NZ_AZLN01000034.1_52	GCF_000762245.1	F2875_1
NZ_JRTS01000140.1_6	GCF_000765455.1	F2000_1
NZ_CM002918.1_1828	GCF_000762955.1	F0578_1
NZ_KN234831.1_1486	GCF_000764285.1	F0578_1
NZ_KN234831.1_2069	GCF_000764285.1	F2992_1
NZ_CM002918.1_1301	GCF_000762955.1	F2992_1
NZ_KN234831.1_1993	GCF_000764285.1	F0656_1
NZ_CM002918.1_1377	GCF_000762955.1	F0656_1
NZ_AZLN01000034.1_35	GCF_000762245.1	F1517_1
NZ_JRTS01000159.1_5	GCF_000765455.1	F1438_3
NZ_AZLN01000030.1_86	GCF_000762245.1	F0578_1
NZ_JRTS01000030.1_33	GCF_000765455.1	F1633_1
NZ_AZLN01000028.1_8	GCF_000762245.1	F0893_1
NZ_KN234831.1_2453	GCF_000764285.1	F1517_1
NZ_CM002918.1_835	GCF_000762955.1	F1517_1
NZ_KN234831.1_1964	GCF_000764285.1	F2327_1
NZ_JRTS01000048.1_5	GCF_000765455.1	F1481_1
NZ_AZLN01000003.1_61	GCF_000762245.1	F1534_1
NZ_CM002918.1_1404	GCF_000762955.1	F2327_1
NZ_JRTS01000081.1_15	GCF_000765455.1	F3168_1
NZ_CM002918.1_838	GCF_000762955.1	F1633_1
NZ_AZLN01000034.1_34	GCF_000762245.1	F0325_1
NZ_KN234831.1_2450	GCF_000764285.1	F1633_1
NZ_AZLN01000029.1_58	GCF_000762245.1	F0656_1
NZ_JRTS01000085.1_3	GCF_000765455.1	F0578_1
NZ_AZLN01000007.1_63	GCF_000762245.1	F1957_1
NZ_JRTS01000030.1_16	GCF_000765455.1	F2386_1
NZ_CM002918.1_1976	GCF_000762955.1	F3168_1
NZ_KN234831.1_1329	GCF_000764285.1	F3168_1
NZ_KN234831.1_2792	GCF_000764285.1	F1534_1
NZ_CM002918.1_513	GCF_000762955.1	F1534_1
NZ_AZLN01000003.1_295	GCF_000762245.1	F1645_1
NZ_AZLN01000008.1_23	GCF_000762245.1	F1592_1
NZ_AZLN01000005.1_51	GCF_000762245.1	F3048_2
NZ_CM002918.1_823	GCF_000762955.1	F2386_1
NZ_KN234831.1_2465	GCF_000764285.1	F2386_1
NZ_AZLN01000034.1_47	GCF_000762245.1	F2386_1
NZ_KN234831.1_2814	GCF_000764285.1	F1481_1
NZ_CM002918.1_491	GCF_000762955.1	F1481_1
NZ_AZLN01000031.1_13	GCF_000762245.1	F1438_3
NZ_AZLN01000034.1_25	GCF_000762245.1	F2876_1
NZ_JRTS01000030.1_39	GCF_000765455.1	F2876_1
NZ_AZLN01000008.1_21	GCF_000762245.1	F1503_1
NZ_JRTS01000083.1_8	GCF_000765455.1	F0455_1
NZ_AZLN01000012.1_32	GCF_000762245.1	F1481_1
NZ_KN234831.1_2457	GCF_000764285.1	F1085_1
NZ_AZLN01000030.1_55	GCF_000762245.1	F0841_1
NZ_CM002918.1_831	GCF_000762955.1	F1085_1
NZ_AZLN01000001.1_173	GCF_000762245.1	F2936_1
NZ_JRTS01000038.1_4	GCF_000765455.1	F0753_1
NZ_JRTS01000121.1_53	GCF_000765455.1	F1592_1
NZ_CM002918.1_850	GCF_000762955.1	F2876_1
NZ_KN234831.1_1714	GCF_000764285.1	F1592_1
NZ_AZLN01000034.1_44	GCF_000762245.1	F2242_1
NZ_KN234831.1_2438	GCF_000764285.1	F2876_1
NZ_CM002918.1_1653	GCF_000762955.1	F1592_1
NZ_AZLN01000008.1_89	GCF_000762245.1	F2653_1
NZ_AZLN01000001.1_93	GCF_000762245.1	F0110_1
NZ_KN234831.1_2462	GCF_000764285.1	F2242_1
NZ_CM002918.1_826	GCF_000762955.1	F2242_1
NZ_KN234831.1_1716	GCF_000764285.1	F1503_1
NZ_AZLN01000003.1_220	GCF_000762245.1	F2327_1
NZ_CM002918.1_836	GCF_000762955.1	F0325_1
NZ_KN234831.1_2452	GCF_000764285.1	F0325_1
NZ_JRTS01000030.1_31	GCF_000765455.1	F0325_1
NZ_JRTS01000030.1_20	GCF_000765455.1	F2242_1
NZ_JRTS01000174.1_8	GCF_000765455.1	F2327_1
NZ_CM002918.1_1651	GCF_000762955.1	F1503_1
NZ_JRTS01000103.1_4	GCF_000765455.1	F0317_1
NZ_CM002918.1_11	GCF_000762955.1	F2813_1
NZ_KN234831.1_247	GCF_000764285.1	F2813_1
NZ_JRTS01000081.1_10	GCF_000765455.1	F1838_1
NZ_AZLN01000003.1_15	GCF_000762245.1	F0455_1
NZ_AZLN01000006.1_64	GCF_000762245.1	F2813_1
NZ_AZLN01000027.1_4	GCF_000762245.1	F1709_1
NZ_JRTS01000032.1_6	GCF_000765455.1	F1534_1
NZ_JRTS01000030.1_25	GCF_000765455.1	F1085_1
NZ_AZLN01000003.1_219	GCF_000762245.1	F1623_3
NZ_KN234831.1_1405	GCF_000764285.1	F0753_1
NZ_CM002918.1_1902	GCF_000762955.1	F0753_1
NZ_AZLN01000005.1_37	GCF_000762245.1	F0556_1
NZ_CM002918.1_1582	GCF_000762955.1	F2096_2
NZ_KN234831.1_1950	GCF_000764285.1	F0442_1
NZ_AZLN01000007.1_81	GCF_000762245.1	F1838_1
NZ_JRTS01000004.1_2	GCF_000765455.1	F2813_1
NZ_CM002918.1_1981	GCF_000762955.1	F1838_1
NZ_AZLN01000030.1_96	GCF_000762245.1	F2298_1
NZ_KN234831.1_1324	GCF_000764285.1	F1838_1
NZ_AZLN01000030.1_109	GCF_000762245.1	F0753_1
NZ_CM002918.1_626	GCF_000762955.1	F1645_1
NZ_JRTS01000145.1_11	GCF_000765455.1	F3048_2
NZ_AZLN01000006.1_69	GCF_000762245.1	F0317_1
NZ_AZLN01000006.1_3	GCF_000762245.1	F2353_2
NZ_AZLN01000034.1_39	GCF_000762245.1	F1085_1
NZ_KN234831.1_2673	GCF_000764285.1	F1645_1
NZ_CM002918.1_1701	GCF_000762955.1	F2936_1
NZ_KN234831.1_1668	GCF_000764285.1	F2936_1
NZ_JRTS01000032.1_16	GCF_000765455.1	F2811_1
NZ_JRTS01000084.1_1	GCF_000765455.1	F2298_1
NZ_KN234831.1_2826	GCF_000764285.1	F0893_1
NZ_JRTS01000033.1_10	GCF_000765455.1	F2821_1
NZ_AZLN01000003.1_311	GCF_000762245.1	F0182_1
NZ_CM002918.1_484	GCF_000762955.1	F0893_1
NZ_KN234831.1_1701	GCF_000764285.1	F0317_1
NZ_KN234831.1_1476	GCF_000764285.1	F2298_1
NZ_KN234831.1_1375	GCF_000764285.1	F0455_1
NZ_CM002918.1_1666	GCF_000762955.1	F0317_1
NZ_KN234831.1_2084	GCF_000764285.1	F2653_1
NZ_CM002918.1_521	GCF_000762955.1	F2811_1
NZ_CM002918.1_1286	GCF_000762955.1	F2653_1
NZ_KN234831.1_2784	GCF_000764285.1	F2811_1
NZ_CM002918.1_1838	GCF_000762955.1	F2298_1
NZ_JRTS01000046.1_7	GCF_000765455.1	F1751_1
NZ_JRTS01000030.1_2	GCF_000765455.1	F2575_1
NZ_AZLN01000005.1_40	GCF_000762245.1	F1106_1
NZ_CM002918.1_1212	GCF_000762955.1	F3048_2
NZ_KN234831.1_2129	GCF_000764285.1	F3048_2
NZ_AZLN01000003.1_75	GCF_000762245.1	F1751_1
NZ_JRTS01000066.1_4	GCF_000765455.1	F0841_1
NZ_JRTS01000086.1_10	GCF_000765455.1	F0556_1
NZ_AZLN01000003.1_187	GCF_000762245.1	F3250_1
NZ_JRTS01000123.1_12	GCF_000765455.1	F2936_1
NZ_CM002918.1_1932	GCF_000762955.1	F0455_1
NZ_KN234831.1_1785	GCF_000764285.1	F0182_1
NZ_CM002918.1_1581	GCF_000762955.1	F0182_1
NZ_JRTS01000124.1_66	GCF_000765455.1	F3250_1
NZ_KN234831.1_2479	GCF_000764285.1	F2575_1
NZ_CM002918.1_1418	GCF_000762955.1	F0442_1
NZ_AZLN01000034.1_50	GCF_000762245.1	F0208_1
NZ_AZLN01000003.1_41	GCF_000762245.1	F2437_2
NZ_CM002918.1_809	GCF_000762955.1	F2575_1
NZ_JRTS01000077.1_9	GCF_000765455.1	F1645_1
NZ_CM002918.1_523	GCF_000762955.1	F2821_1
NZ_AZLN01000005.1_93	GCF_000762245.1	F2575_1
NZ_KN234831.1_2114	GCF_000764285.1	F0841_1
NZ_KN234831.1_2782	GCF_000764285.1	F2821_1
NZ_CM002918.1_1227	GCF_000762955.1	F0841_1
NZ_JRTS01000139.1_4	GCF_000765455.1	F0096_1
NZ_AZLN01000007.1_80	GCF_000762245.1	F0391_1
NZ_CM002918.1_1980	GCF_000762955.1	F0391_1
NZ_KN234831.1_1325	GCF_000764285.1	F0391_1
NZ_JRTS01000030.1_13	GCF_000765455.1	F0208_1
NZ_AZLN01000034.1_26	GCF_000762245.1	F1804_1
NZ_AZLN01000005.1_24	GCF_000762245.1	F0096_1
NZ_AZLN01000029.1_56	GCF_000762245.1	F1273_1
NZ_CM002918.1_1398	GCF_000762955.1	F1623_3
NZ_KN234831.1_1046	GCF_000764285.1	F1514_1
NZ_CM002918.1_2245	GCF_000762955.1	F1514_1
NZ_KN234831.1_1970	GCF_000764285.1	F1623_3
NZ_AZLN01000029.1_36	GCF_000762245.1	F0535_1
NZ_AZLN01000032.1_32	GCF_000762245.1	F1406_1
NZ_CM002918.1_1306	GCF_000762955.1	F0096_1
NZ_KN234831.1_2064	GCF_000764285.1	F0096_1
NZ_CM002918.1_1539	GCF_000762955.1	F3250_1
NZ_KN234831.1_1827	GCF_000764285.1	F3250_1
NZ_JRTS01000081.1_11	GCF_000765455.1	F0391_1
NZ_KN234831.1_1534	GCF_000764285.1	F0556_1
NZ_CM002918.1_1780	GCF_000762955.1	F0556_1
NZ_KN234831.1_2915	GCF_000764285.1	F2477_1
